ID на сайте,Источник,district_name,n_buildings_300m,n_living_buildings_300m,n_flats_300m,min_bc_distance_300m,mean_bc_distance_300m,traffic1_300m,traffic2_300m,traffic3_300m,traffic4_300m,Медицина_300,Стоматологии_300,"Аптеки, оптики_300",Салоны красоты_300,"Бани, сауны_300","Фитнес-центры, тренажерные_300",Супермаркеты_300,Гипермаркеты_300,Продуктовые магазины_300,"Алкомаркеты, магазины пива_300","Школы, лицеи, гимназии_300",Детские сады_300,"Колледжи, институты_300",Студенческие общежития_300,"Торговые центры, моллы_300",Бизнес-центры_300,Пункты выдачи товаров_300,Ветаптеки и ветклиники_300,Магазины цветов_300,"Прачечные, химчистки_300",Детские игровые залы_300,Религия_300,"Пиццерии, суши, столовые_300","Пекарни, кофейни_300","Кафе, бары, рестораны_300",Социальные_300,Банки_300,district_price,n_buildings_600m,n_living_buildings_600m,n_flats_600m,min_bc_distance_600m,mean_bc_distance_600m,traffic1_600m,traffic2_600m,traffic3_600m,traffic4_600m,Медицина_600,Стоматологии_600,"Аптеки, оптики_600",Салоны красоты_600,"Бани, сауны_600","Фитнес-центры, тренажерные_600",Супермаркеты_600,Гипермаркеты_600,Продуктовые магазины_600,"Алкомаркеты, магазины пива_600","Школы, лицеи, гимназии_600",Детские сады_600,"Колледжи, институты_600",Студенческие общежития_600,"Торговые центры, моллы_600",Бизнес-центры_600,Пункты выдачи товаров_600,Ветаптеки и ветклиники_600,Магазины цветов_600,"Прачечные, химчистки_600",Детские игровые залы_600,Религия_600,"Пиццерии, суши, столовые_600","Пекарни, кофейни_600","Кафе, бары, рестораны_600",Социальные_600,Банки_600
3965285094498874880,realty.yandex.ru,Коммунарка,9,8.0,269.0,,,100,55,229,141,0,1,0,3,0,0,0,0,1,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,291400,38,35.0,4116.0,,,100,55,229,141,0,2,4,11,0,0,2,0,6,16,2,3,0,0,0,0,11,2,2,4,0,0,1,5,4,0,0
320734238,cian.ru,Академический,48,27.0,2768.0,197,236.0,1100,1898,1665,1726,5,1,4,26,0,0,3,0,7,7,1,4,0,0,1,0,8,1,2,3,0,0,0,1,3,3,2,387300,179,86.0,9351.0,197,443.63157894736844,1100,1898,1665,1726,43,8,23,63,0,1,12,0,29,14,7,9,1,0,1,4,30,4,10,13,0,1,8,23,30,6,5
324166671,cian.ru,Хамовники,70,33.0,2576.0,111,223.2,1342,5449,1770,5284,5,1,3,30,0,2,2,0,3,2,0,3,0,0,1,0,4,2,3,3,0,0,0,4,15,3,1,846800,263,104.0,6574.0,111,403.0238095238095,1342,5449,1770,5284,21,12,22,91,0,4,8,0,19,10,3,8,3,0,1,6,20,3,15,17,0,1,9,26,58,10,2
323194348,cian.ru,Беговой,64,17.0,1263.0,40,191.0,846,6220,1013,2905,4,2,1,5,0,0,1,0,0,0,0,2,0,0,0,2,2,1,2,1,0,0,3,2,2,0,0,414000,203,66.0,6592.0,40,382.16279069767444,846,6220,1013,2905,27,5,14,44,1,2,9,0,10,7,2,4,2,0,0,4,14,1,12,7,0,5,17,18,40,0,0
3086775971831574016,realty.yandex.ru,Перово ,38,,,0,128.33333333333334,0,1861,1,1446,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,294700,94,17.0,855.0,0,283.6666666666667,0,1861,1,1446,4,1,5,9,0,0,1,0,7,2,1,1,0,0,0,4,7,0,3,0,0,2,4,7,17,1,1
2108370138114509056,realty.yandex.ru,Южнопортовый,17,,,2,160.8,74,17948,52,2995,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,368900,134,16.0,2275.0,2,399.0,74,17948,52,2995,13,6,12,31,0,1,4,0,22,4,2,0,0,0,1,6,11,4,6,7,0,1,11,12,43,2,0
321294019,cian.ru,Сокол,98,82.0,799.0,4,133.33333333333334,814,4668,644,2378,1,0,0,2,1,0,1,0,0,0,0,2,4,0,0,0,2,0,1,0,0,0,1,0,4,1,0,390900,276,186.0,6829.0,4,398.25,814,4668,644,2378,14,8,8,31,2,3,8,0,11,3,7,4,9,4,0,0,20,0,5,5,0,1,5,10,27,4,0
321896655,cian.ru,Алексеевский,74,17.0,1582.0,33,178.625,790,10671,1782,11472,10,8,3,26,1,4,0,0,4,3,3,1,2,0,0,2,8,1,2,2,0,0,10,5,3,4,0,397600,204,47.0,6095.0,33,341.95,790,10671,1782,11472,21,18,13,54,1,5,7,0,15,4,7,5,10,0,1,5,12,1,13,4,0,3,14,17,21,5,0
321118987,cian.ru,Щукино,59,34.0,2301.0,0,197.75,2820,8614,4084,9475,3,3,2,7,0,1,2,0,1,1,1,5,4,1,0,0,4,4,1,0,0,0,0,0,0,4,1,395300,203,116.0,8801.0,0,357.25,2820,8614,4084,9475,22,10,32,58,0,6,10,0,38,14,3,6,5,1,3,0,35,12,12,7,1,1,5,18,26,6,5
323065012,cian.ru,Мещанский,95,37.0,3231.0,7,213.05263157894737,1402,5142,2712,5812,12,13,8,26,1,1,5,0,2,4,4,4,3,0,0,3,8,1,5,7,0,0,3,6,10,1,2,530600,305,101.0,9238.0,7,322.52777777777777,1402,5142,2712,5812,37,21,26,49,1,5,16,0,17,12,8,6,5,1,0,5,26,4,18,9,1,3,18,15,26,8,3
321851843,cian.ru,Красносельский,76,17.0,1774.0,38,186.5,1400,12247,1859,6721,4,4,12,10,0,0,3,1,15,2,6,1,1,0,1,3,5,3,3,3,0,1,8,12,16,2,1,454800,241,50.0,4797.0,38,328.5,1400,12247,1859,6721,13,11,18,22,1,7,8,1,27,6,9,1,1,0,2,4,17,4,7,7,0,2,14,22,28,5,1
324261853,cian.ru,Раменки,19,8.0,2598.0,,,3608,3667,2878,917,0,3,2,19,0,2,1,0,1,2,1,0,0,0,0,0,6,0,1,2,0,0,0,1,1,0,0,483300,68,32.0,12866.0,532,532.0,3608,3667,2878,917,4,5,7,33,1,3,4,0,1,4,2,2,0,0,0,0,13,1,1,3,0,0,0,6,7,0,0
304629141,cian.ru,Бабушкинский,41,17.0,2049.0,160,245.0,2840,3083,5691,3148,7,1,3,12,0,1,1,0,5,2,2,1,0,0,1,1,8,5,2,0,0,1,0,4,1,1,0,308800,195,60.0,8864.0,160,372.46666666666664,2840,3083,5691,3148,13,4,15,24,0,5,7,0,30,2,4,1,7,0,2,4,21,8,5,4,0,2,3,12,15,1,2
323400217,cian.ru,Таганский,47,11.0,1036.0,71,151.2,2288,5084,531,4075,3,0,1,3,1,2,3,0,4,0,1,1,10,0,0,0,8,1,1,0,0,0,2,0,7,1,0,433700,160,31.0,3235.0,71,381.22727272727275,2288,5084,531,4075,11,0,2,10,1,4,8,0,12,4,6,1,10,0,0,5,20,3,7,2,0,7,5,4,17,2,0
322187812,cian.ru,Хамовники,102,37.0,2155.0,0,158.42857142857142,1168,7244,986,9563,11,11,5,15,0,0,5,0,2,0,2,1,0,1,0,5,2,1,4,4,0,2,9,8,23,4,1,846800,299,86.0,4833.0,0,355.7,1168,7244,986,9563,59,16,16,48,2,5,8,0,7,7,5,5,3,1,0,13,10,5,9,5,0,2,19,31,50,7,2
8660284132705566720,realty.yandex.ru,Сокол,97,81.0,798.0,3,129.66666666666666,814,4668,644,2378,1,1,0,3,1,0,1,0,0,0,0,2,4,0,0,0,2,0,1,0,0,0,1,0,4,1,0,390900,276,185.0,6651.0,3,379.09090909090907,814,4668,644,2378,14,8,8,30,2,3,8,0,11,3,7,4,9,4,0,0,20,0,5,4,0,1,5,10,25,4,0
324390123,cian.ru,Беговой,80,24.0,2211.0,12,191.8181818181818,1414,3807,1346,3350,8,2,2,11,1,0,3,0,1,2,0,3,0,0,0,2,4,1,3,4,0,1,1,4,4,0,0,414000,216,66.0,6165.0,12,400.86842105263156,1414,3807,1346,3350,24,7,11,56,1,2,7,0,8,7,3,4,10,0,0,5,9,1,10,7,0,5,15,17,37,2,0
322343913,cian.ru,Дегунино Западное,35,5.0,3496.0,151,151.0,4742,2704,9025,3409,0,2,4,14,0,1,3,0,5,2,0,0,0,0,1,1,11,0,1,1,0,0,8,3,15,0,0,305700,124,30.0,8726.0,151,151.0,4742,2704,9025,3409,6,12,12,41,1,1,8,0,12,12,3,2,0,0,1,1,28,1,5,2,0,1,14,8,19,3,0
324617870,cian.ru,Басманный,41,19.0,1660.0,49,147.66666666666666,972,3313,931,4826,3,1,1,6,0,1,2,0,10,1,1,2,0,2,0,0,7,0,0,0,0,0,1,1,0,1,0,461200,254,72.0,7147.0,49,472.8979591836735,972,3313,931,4826,13,10,17,42,0,6,9,0,26,12,7,6,9,2,4,7,22,5,12,10,0,0,15,21,33,7,1
322892213,cian.ru,Мещанский,95,37.0,3231.0,7,213.05263157894737,1402,5142,2712,5812,12,13,8,26,1,1,5,0,2,4,4,4,3,0,0,3,8,1,5,7,0,0,3,6,10,1,2,530600,305,101.0,9238.0,7,322.52777777777777,1402,5142,2712,5812,37,21,26,49,1,5,16,0,17,12,8,6,5,1,0,5,26,4,18,9,1,3,18,15,26,8,3
3112999785047188992,realty.yandex.ru,Пресненский,90,24.0,1288.0,0,169.55555555555554,330,13651,541,9849,10,6,3,29,0,4,4,0,7,0,1,2,0,0,0,9,6,0,4,4,0,0,10,9,20,1,4,621300,420,176.0,8063.0,0,329.5,330,13651,541,9849,68,24,31,139,0,13,16,0,29,17,6,7,3,0,2,16,23,10,23,12,1,1,27,56,140,7,9
324144704,cian.ru,Дорогомилово,63,8.0,630.0,132,162.5,492,10111,814,7797,7,2,2,21,0,4,4,0,11,4,1,0,3,0,0,1,4,1,6,3,0,1,3,15,13,1,0,530200,147,35.0,4235.0,132,325.2307692307692,492,10111,814,7797,18,9,9,49,1,6,9,0,26,11,5,2,4,0,0,1,11,4,9,9,0,1,11,25,27,6,1
320686556,cian.ru,Якиманка,174,22.0,484.0,0,189.72972972972974,886,10704,284,6206,5,4,0,23,0,3,0,0,3,1,1,0,3,0,0,5,3,1,1,3,0,6,0,4,6,2,2,680600,658,138.0,4794.0,0,399.5864661654135,886,10704,284,6206,61,15,16,101,0,8,10,0,27,12,2,5,14,0,0,9,31,5,18,11,0,17,12,45,99,8,6
7534423007,avito.ru,Соколиная Гора,74,9.0,1683.0,,,4120,5789,1881,7928,12,0,3,9,0,0,4,0,5,5,0,2,0,0,0,0,4,2,3,0,0,1,7,4,9,0,0,354400,237,38.0,4452.0,394,480.0,4120,5789,1881,7928,47,0,3,10,0,1,7,0,10,6,2,4,1,0,0,3,10,3,4,1,0,1,9,4,13,1,0
324924822,cian.ru,Замоскворечье,120,29.0,2141.0,99,222.83333333333334,930,15114,1260,9249,3,1,1,6,1,1,1,0,13,0,2,1,2,0,0,2,3,1,3,2,0,0,6,4,7,2,0,543700,363,82.0,5480.0,99,358.3103448275862,930,15114,1260,9249,22,12,18,57,2,14,9,0,40,4,6,4,26,1,1,12,15,4,12,3,0,3,31,33,74,5,4
320596932,cian.ru,Басманный,192,56.0,1042.0,3,203.36363636363637,286,6164,310,5336,27,8,12,93,0,5,1,0,9,3,1,2,5,0,0,0,3,0,4,5,0,2,7,13,56,0,0,461200,670,149.0,3515.0,3,382.33846153846156,286,6164,310,5336,70,27,28,188,0,17,13,0,21,12,3,4,18,1,0,8,15,0,15,14,0,21,25,53,236,6,5
324851371,cian.ru,Кузьминки,47,13.0,1994.0,,,2350,1729,933,92,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,302600,120,44.0,5483.0,485,492.0,2350,1729,933,92,30,1,2,0,0,0,3,0,3,1,8,3,2,0,0,0,4,2,0,0,0,1,0,3,1,3,0
7537890985,avito.ru,Тверской,70,24.0,1953.0,14,160.47619047619048,1122,30280,1179,30497,15,9,6,34,0,5,6,0,6,6,1,5,1,0,0,6,4,1,2,4,0,3,9,16,17,0,2,609300,416,155.0,7161.0,14,388.5432098765432,1122,30280,1179,30497,64,35,32,158,0,19,15,0,24,13,7,12,17,1,0,19,17,7,18,16,1,5,29,59,89,4,4
323959724,cian.ru,Басманный,198,45.0,944.0,0,185.58695652173913,648,34099,514,13680,26,9,5,44,0,10,3,0,5,0,2,2,16,0,0,3,5,0,6,3,0,1,6,18,64,1,1,461200,603,147.0,3247.0,0,349.241935483871,648,34099,514,13680,78,24,30,214,0,18,12,0,26,11,2,2,21,0,1,10,16,0,18,13,0,14,23,69,224,2,4
321627210,cian.ru,Замоскворечье,139,42.0,1743.0,35,182.06060606060606,1536,17178,795,12752,9,1,9,30,0,4,6,0,10,3,2,0,10,0,0,4,15,1,10,6,1,3,13,15,18,2,2,543700,548,150.0,5712.0,35,377.3719008264463,1536,17178,795,12752,35,14,19,132,1,11,11,0,40,12,6,3,20,0,2,11,29,2,25,17,1,10,27,59,86,17,4
324390127,cian.ru,Беговой,80,24.0,2211.0,12,191.8181818181818,1414,3807,1346,3350,8,2,2,11,1,0,3,0,1,2,0,3,0,0,0,2,4,1,3,4,0,1,1,4,4,0,0,414000,216,66.0,6165.0,12,400.86842105263156,1414,3807,1346,3350,24,7,11,56,1,2,7,0,8,7,3,4,10,0,0,5,9,1,10,7,0,5,15,17,37,2,0
324856058,cian.ru,Кузьминки,43,11.0,1412.0,,,1906,1096,1260,73,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,302600,111,37.0,4829.0,514,531.5,1906,1096,1260,73,24,1,2,0,0,0,3,0,3,1,7,3,2,0,0,0,4,2,0,0,0,1,0,3,3,3,0
7517866235141817344,realty.yandex.ru,Мещанский,208,108.0,1907.0,28,168.84444444444443,592,10007,672,7340,22,12,10,40,0,1,3,0,7,3,3,2,1,0,0,12,3,0,4,6,0,1,4,10,31,6,3,530600,600,249.0,5708.0,28,360.70542635658916,592,10007,672,7340,58,39,35,169,0,9,12,0,34,18,6,4,15,0,2,26,19,4,25,18,0,12,36,61,194,10,6
323265649,cian.ru,Гагаринский,14,6.0,2653.0,,,828,912,890,651,3,4,2,13,0,1,1,0,7,4,3,6,0,0,0,0,6,1,4,1,0,0,2,5,7,2,0,454900,67,34.0,8103.0,554,554.0,828,912,890,651,14,9,20,39,0,2,11,0,31,16,5,13,0,0,1,0,27,5,12,11,0,0,5,16,27,6,1
322247490,cian.ru,Богородское,44,10.0,1785.0,0,0.0,226,561,505,775,0,1,1,4,0,0,1,0,1,6,0,0,0,0,0,0,2,0,1,2,0,0,0,4,2,0,0,333100,121,35.0,5408.0,0,345.6,226,561,505,775,2,3,7,13,0,1,2,0,4,6,1,1,0,0,0,0,7,2,3,2,0,0,3,9,2,3,0
320473645,cian.ru,Проспект Вернадского,22,11.0,956.0,135,198.33333333333334,386,823,544,1015,2,3,1,6,0,1,1,0,3,0,1,0,0,0,0,0,1,0,2,2,0,0,1,3,1,0,0,454000,80,39.0,4913.0,135,289.8,386,823,544,1015,12,11,10,21,1,3,5,0,9,3,8,3,0,0,0,0,12,3,6,5,2,0,2,13,11,2,0
324498222,cian.ru,Лефортово,54,24.0,1504.0,30,170.0,1492,8015,994,6289,2,3,2,11,0,0,4,0,7,0,0,1,5,2,0,0,8,0,2,2,0,0,6,0,8,2,0,279300,227,52.0,4558.0,30,345.5,1492,8015,994,6289,7,4,11,23,0,3,11,0,14,6,4,2,28,3,0,4,23,2,8,6,0,0,17,11,34,4,1
324817133,cian.ru,Нагорный,45,26.0,4084.0,38,171.5,2100,1766,2344,861,2,3,7,8,0,0,4,0,0,4,1,2,0,0,1,0,5,1,1,1,0,0,0,2,5,1,1,345200,184,94.0,12104.0,38,353.9166666666667,2100,1766,2344,861,18,10,17,39,0,3,10,0,8,7,11,6,0,0,1,0,16,4,5,6,0,1,3,8,8,3,1
322161029,cian.ru,Хамовники,134,41.0,1901.0,0,188.1,778,4494,867,3813,9,4,4,15,0,2,1,0,6,1,2,2,1,0,0,0,6,0,2,2,0,0,1,1,6,2,2,846800,514,204.0,8161.0,0,393.027397260274,778,4494,867,3813,36,11,26,113,0,9,10,0,16,13,8,9,4,0,1,6,21,4,17,17,0,4,12,21,56,6,4
324301383,cian.ru,Якиманка,174,22.0,484.0,0,189.72972972972974,886,10704,284,6206,5,4,0,23,0,3,0,0,3,1,1,0,3,0,0,5,3,1,1,3,0,6,0,4,6,2,2,680600,658,138.0,4794.0,0,399.5864661654135,886,10704,284,6206,61,15,16,101,0,8,10,0,27,12,2,5,14,0,0,9,31,5,18,11,0,17,12,45,99,8,6
323571088,cian.ru,Сокольники,48,20.0,1622.0,,,2850,5368,1589,1797,16,0,2,5,1,0,2,0,3,0,1,3,0,0,0,0,2,1,0,0,0,0,2,0,5,0,0,367600,182,62.0,4726.0,400,480.2,2850,5368,1589,1797,51,4,15,17,2,1,10,0,19,6,4,7,3,1,4,2,16,5,2,9,0,2,6,15,39,4,1
8660284132706345984,realty.yandex.ru,Басманный,160,56.0,1865.0,14,208.54545454545453,1616,9376,914,6530,20,4,2,47,1,2,2,0,5,4,2,4,5,0,0,3,5,0,0,0,0,2,8,5,7,1,0,461200,569,171.0,6501.0,14,369.75824175824175,1616,9376,914,6530,61,17,21,125,1,9,13,0,21,14,7,6,18,0,2,10,21,4,15,19,0,11,28,46,122,4,1
3941757984977252864,realty.yandex.ru,Дорогомилово,36,21.0,2197.0,,,1020,3250,2089,2963,2,4,6,23,0,1,4,0,5,5,4,4,0,0,0,0,5,4,5,2,0,0,0,2,1,5,1,530200,129,74.0,7567.0,420,515.1428571428571,1020,3250,2089,2963,16,15,15,68,0,5,11,0,24,11,7,6,2,8,0,1,18,5,15,11,0,0,20,27,37,9,5
325168098,cian.ru,Тверской,80,25.0,1665.0,1,218.875,2010,30280,1801,30497,8,8,5,30,0,3,6,0,6,6,1,5,2,0,0,7,5,0,4,6,0,0,9,18,25,0,3,609300,422,136.0,6436.0,1,383.45569620253167,2010,30280,1801,30497,40,31,19,118,0,14,11,0,19,9,8,11,4,0,0,17,13,5,12,12,1,7,24,44,70,5,4
321191036,cian.ru,Рязанский,49,16.0,1197.0,223,257.5,190,363,471,370,1,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0,3,1,3,0,0,0,1,2,0,0,0,295600,140,64.0,5375.0,223,385.0,190,363,471,370,1,1,3,5,0,1,5,0,11,4,2,4,0,1,1,0,10,2,3,1,0,0,2,5,1,2,1
324403247,cian.ru,Арбат,162,81.0,1893.0,0,186.69230769230768,802,15067,3959,21836,18,2,2,46,0,0,4,0,7,5,2,1,3,0,1,2,7,1,3,7,3,2,3,11,43,8,1,820400,562,244.0,7119.0,0,393.33,802,15067,3959,21836,50,16,26,136,2,19,12,0,24,14,10,3,9,0,3,9,23,5,23,17,3,7,23,63,133,10,6
321666628,cian.ru,Даниловский,64,4.0,201.0,0,137.125,762,8605,72,4172,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,2,1,0,0,0,399100,131,20.0,2287.0,0,330.8235294117647,762,8605,72,4172,3,3,2,19,1,4,6,0,10,2,1,1,5,0,0,5,6,2,3,1,1,0,7,14,9,21,0
323616942,cian.ru,Черемушки,49,,,0,162.875,64,11976,37,3651,2,0,5,2,0,1,0,0,4,2,0,0,0,0,0,2,2,1,2,1,0,0,2,0,0,0,0,361200,162,8.0,2078.0,0,364.8,64,11976,37,3651,16,3,7,5,0,2,1,0,16,5,0,1,0,0,0,9,4,3,3,1,0,1,12,9,6,1,0
322797227,cian.ru,Алексеевский,55,10.0,3051.0,0,224.57142857142858,1460,2798,3097,4043,4,2,3,6,0,0,1,0,5,1,4,1,0,0,1,1,6,1,1,1,0,0,3,7,6,1,0,397600,251,56.0,8804.0,0,401.32142857142856,1460,2798,3097,4043,16,8,10,22,0,5,8,0,15,2,8,4,1,0,2,6,17,2,5,6,0,1,12,20,21,3,1
320577865,cian.ru,Аэропорт,75,38.0,2786.0,157,168.33333333333334,2156,4617,3594,9171,1,3,5,9,0,1,5,0,22,2,1,4,1,0,0,0,13,5,3,6,0,0,5,5,10,1,0,400700,283,126.0,9761.0,157,463.4166666666667,2156,4617,3594,9171,12,12,16,36,1,4,10,0,38,7,3,11,20,3,0,3,21,9,4,8,0,0,7,10,25,7,1
323169059,cian.ru,Бабушкинский,41,19.0,2618.0,273,273.0,1902,2253,1336,1803,32,0,4,2,0,0,3,0,2,1,0,0,0,0,0,0,6,0,1,0,0,1,4,3,2,1,0,308800,200,91.0,10694.0,273,438.125,1902,2253,1336,1803,36,4,15,24,0,3,8,0,9,6,7,5,0,1,1,1,20,9,4,2,0,1,8,6,5,3,0
325131902,cian.ru,Нагатино-Садовники,49,3.0,,0,148.3846153846154,0,6740,27,7414,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,2,3,0,0,1,353800,158,15.0,1059.0,0,364.9736842105263,0,6740,27,7414,2,1,7,11,0,2,4,0,17,4,0,0,2,0,1,7,13,3,4,5,0,0,13,10,16,0,1
323959211,cian.ru,Измайлово,64,29.0,2866.0,0,178.0,564,986,1372,1930,0,2,3,5,1,1,5,0,9,2,2,4,0,0,0,0,6,2,1,3,0,0,2,2,1,1,0,278800,225,135.0,10846.0,0,288.94736842105266,564,986,1372,1930,14,12,19,43,1,8,16,0,37,15,6,14,10,1,2,2,36,6,8,11,1,1,11,18,15,3,0
323160245,cian.ru,Даниловский,51,25.0,2193.0,0,88.66666666666667,822,2093,905,1203,6,4,2,7,1,0,2,0,2,7,0,0,0,0,0,0,3,1,0,0,0,0,0,3,3,2,0,399100,144,67.0,7745.0,0,401.45454545454544,822,2093,905,1203,17,6,13,30,1,0,10,0,42,21,1,6,3,0,2,1,24,4,9,6,0,3,2,21,31,6,3
3965285094530299904,realty.yandex.ru,Черемушки,51,1.0,176.0,0,224.57142857142858,2060,12353,701,4198,4,2,0,11,0,7,0,0,6,0,0,2,0,0,0,2,3,0,1,2,0,0,4,2,4,0,0,361200,154,23.0,5994.0,0,401.2068965517241,2060,12353,701,4198,10,5,10,27,0,12,3,0,23,4,1,3,0,0,1,8,13,2,5,4,0,1,12,10,22,4,1
323431136,cian.ru,Нагатино-Садовники,49,3.0,,0,148.3846153846154,0,6740,27,7414,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,2,3,0,0,1,353800,158,15.0,1059.0,0,364.9736842105263,0,6740,27,7414,2,1,7,11,0,2,4,0,17,4,0,0,2,0,1,7,13,3,4,5,0,0,13,10,16,0,1
3965285094527447040,realty.yandex.ru,Марфино,41,18.0,1372.0,4,130.45454545454547,458,3225,1203,3106,7,1,3,9,1,2,3,0,4,3,1,0,0,0,0,5,5,5,2,0,0,0,5,5,3,3,0,370900,137,63.0,5328.0,4,305.5217391304348,458,3225,1203,3106,11,5,7,17,3,3,8,0,18,7,3,3,1,0,0,6,16,6,3,2,1,0,11,15,13,3,0
320461996,cian.ru,Останкинский,62,14.0,2062.0,11,116.75,936,5249,997,7764,5,3,3,6,1,1,1,0,3,1,0,0,2,0,0,2,4,1,2,5,0,0,4,2,0,3,0,380300,220,92.0,9730.0,11,346.6666666666667,936,5249,997,7764,24,11,16,40,1,3,7,0,40,11,4,3,3,0,1,3,28,8,10,17,1,0,19,23,28,10,3
323616017,cian.ru,Южнопортовый,35,20.0,2338.0,0,0.0,900,1847,2092,1318,1,2,1,9,0,0,3,0,3,3,2,0,0,0,0,0,4,0,2,2,0,1,0,1,3,5,0,368900,141,83.0,7370.0,0,291.25,900,1847,2092,1318,2,7,7,19,1,1,10,0,20,12,5,3,0,0,0,2,31,5,5,4,0,1,2,12,4,8,1
325208830,cian.ru,Донской,70,5.0,359.0,134,210.5,136,2121,213,3085,13,4,4,10,0,1,0,0,1,1,2,0,8,1,0,1,0,0,1,1,0,2,1,2,5,0,0,391900,264,65.0,4438.0,134,339.57894736842104,136,2121,213,3085,65,7,22,33,0,2,6,0,16,7,4,1,14,3,1,7,13,2,11,6,0,18,6,24,28,5,0
321944992,cian.ru,Донской,48,21.0,1505.0,,,364,2400,563,2640,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,391900,171,64.0,6080.0,312,503.90909090909093,364,2400,563,2640,16,7,5,11,0,5,8,0,4,8,4,1,7,0,0,3,17,1,2,5,0,4,2,3,11,4,0
325049324,cian.ru,Даниловский,87,19.0,252.0,0,205.92592592592592,248,22067,221,15891,7,3,12,14,0,1,1,0,8,1,0,0,1,0,0,11,2,3,2,4,0,1,8,9,12,0,3,399100,300,50.0,1822.0,0,377.2368421052632,248,22067,221,15891,16,13,22,53,3,5,4,0,31,6,0,1,5,0,2,20,16,4,14,8,0,4,24,42,53,0,4
3564490723161356800,realty.yandex.ru,Басманный,192,56.0,1044.0,4,203.0,286,6164,310,5336,27,8,12,93,0,5,1,0,9,3,1,2,5,0,0,0,3,0,4,5,0,2,7,13,56,0,0,461200,673,149.0,3515.0,4,380.5426356589147,286,6164,310,5336,70,27,28,188,0,17,12,0,21,12,3,4,18,1,0,8,15,0,15,14,0,21,25,53,236,6,5
7517866235141816320,realty.yandex.ru,Гольяново,35,11.0,2834.0,0,157.0,608,10065,2052,5551,1,0,1,8,0,2,1,0,2,3,0,0,0,0,1,2,6,0,3,3,0,0,4,6,8,0,0,277600,81,37.0,7563.0,0,235.57142857142858,608,10065,2052,5551,4,3,4,16,1,4,5,1,8,12,2,1,7,0,2,2,16,2,7,5,1,0,10,13,15,0,1
324939418,cian.ru,Коммунарка,21,14.0,2348.0,,,3788,2604,1983,1047,3,1,2,7,0,0,3,0,2,2,0,3,0,0,2,0,9,0,3,3,0,1,2,0,3,1,0,291400,69,53.0,9302.0,561,561.0,3788,2604,1983,1047,9,2,5,24,0,1,8,0,11,6,1,9,0,0,4,1,24,2,7,5,0,1,7,6,8,4,1
323655115,cian.ru,Тропарево-Никулино,19,10.0,1387.0,,,862,5750,2759,6390,0,1,3,5,0,2,2,0,1,1,1,3,1,0,1,0,10,3,1,3,0,0,1,0,3,0,0,399700,38,17.0,2824.0,524,524.0,862,5750,2759,6390,0,3,5,15,0,4,4,0,1,1,2,5,2,0,1,0,13,4,2,5,0,0,1,2,6,1,0
321168396,cian.ru,Басманный,113,29.0,1791.0,39,133.4375,520,4050,1152,3823,3,2,0,12,0,3,5,0,2,2,3,3,0,0,0,5,3,1,3,1,0,1,4,4,8,2,1,461200,527,129.0,6446.0,39,427.2696629213483,520,4050,1152,3823,19,9,9,41,2,7,13,0,17,8,10,5,6,0,0,14,27,6,6,9,1,4,25,30,51,9,2
320773230,cian.ru,Арбат,116,46.0,1462.0,38,201.08695652173913,550,13247,2818,27834,17,7,6,47,2,8,3,0,7,7,2,0,4,0,1,3,2,2,6,4,2,1,8,19,33,3,1,820400,530,235.0,6675.0,38,376.0897435897436,550,13247,2818,27834,54,16,25,137,3,18,12,0,27,14,10,7,13,0,3,11,21,3,21,14,3,3,18,51,117,13,7
323518310,cian.ru,Замоскворечье,102,24.0,1233.0,59,181.55,482,5868,1892,10499,8,2,4,11,1,4,2,0,8,1,0,2,2,0,1,0,5,1,6,2,0,0,8,9,11,1,0,543700,364,89.0,5927.0,59,385.7093023255814,482,5868,1892,10499,27,13,15,46,2,10,7,0,37,8,4,3,21,0,1,17,19,4,12,8,0,1,34,28,48,8,1
321406586,cian.ru,Отрадное,40,2.0,,0,204.42857142857142,2144,10087,1783,4281,0,0,3,1,0,0,0,1,8,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,4,0,0,300400,102,5.0,532.0,0,354.25,2144,10087,1783,4281,0,0,5,1,1,0,0,1,11,1,0,0,0,0,2,0,3,1,1,1,1,3,0,2,7,2,0
