address,name_ru,avg_rating,rubrics,lat,lon,geocode_status
"Москва, Ленинградский проспект, 15с3",Венский цех,2.6666666666666665,Кафе;Кондитерская;Торты на заказ,55.7814726,37.5728488,success
"Москва, Ленинградский проспект, 16, стр. 1",Комплекс богаделен на Петербургском шоссе Императорского человеколюбивого общества,5.0,Достопримечательность,,,not_found
"Москва, Ленинградский проспект, 16с1",Церковь Троицы Живоначальной при бывшей Черкасской Богадельне,4.0,Православный храм,55.7812715,37.5773904,success
"Москва, Ленинградский проспект, 17",Лицей Московского международного университета,5.0,Лицей,55.8078962,37.5116817,success
"Москва, Ленинградский проспект, 17",Московский Международный университет,1.0,ВУЗ;Дополнительное образование,55.8078962,37.5116817,success
"Москва, Ленинградский проспект, 18",Айкрафт,5.0,Салон оптики;Коррекция зрения;Контактные линзы,55.7813972,37.5761973,success
"Москва, Ленинградский проспект, 18",Табакерка,5.0,Магазин табака и курительных принадлежностей,55.7813972,37.5761973,success
"Москва, Ленинградский проспект, 18А","Городская поликлиника № 62, филиал № 4",5.0,Поликлиника для взрослых,55.7821294,37.577254,success
"Москва, Ленинградский проспект, 2",Кит и Планктон,5.0,"Бар, паб;Пиццерия",55.8036094,37.5211929,success
"Москва, Ленинградский проспект, 2",Sultan-2,5.0,Гостиница,55.8036094,37.5211929,success
"Москва, Ленинградский проспект, 2",AirSoft-RUS,5.0,Страйкбол;Спортивный инвентарь и оборудование,55.8036094,37.5211929,success
"Москва, Ленинградский проспект, 2",Ozon,5.0,Пункт выдачи,55.8036094,37.5211929,success
"Москва, Ленинградский проспект, 23",Илья Муромец,4.7272727272727275,Ресторан;Доставка еды и обедов,55.7831217,37.5693294,success
"Москва, Ленинградский проспект, 23",Клуб Морской,3.0,Сауна,55.7831217,37.5693294,success
"Москва, Ленинградский проспект, 24",Стейк&Устрица,2.6666666666666665,"Ресторан;Бар, паб;Кафе",55.7825745,37.5736606,success
"Москва, Ленинградский проспект, 24А",Ленинград клуб-караоке-ресторан,3.6666666666666665,Ночной клуб;Ресторан;Караоке-клуб,55.7833863,37.5746207,success
"Москва, Ленинградский проспект, 24Ас2",Крылья Советов,4.0,Спортивный комплекс;Спортивная школа;Спортивный манеж,55.7929202,37.548719,success
"Москва, Ленинградский проспект, 24Ас6",Краболов,5.0,Ресторан;Доставка еды и обедов,,,not_found
"Москва, Ленинградский проспект, 26, корп. 1",Антифон Lab,5.0,Студия звукозаписи;Курсы и мастер-классы;Музыкальный клуб,,,not_found
"Москва, Ленинградский проспект, 26, корп. 2",Smile Fish,5.0,"Детский сад, ясли;Центр развития ребёнка",,,not_found
"Москва, Ленинградский проспект, 26к1",Мослифт,5.0,"Лифты, лифтовое оборудование;Аварийная служба",55.7831704,37.5723158,success
"Москва, Ленинградский проспект, 26к1, подъезд 2",Линдсей,3.0,Гостиница,,,not_found
"Москва, Ленинградский проспект, 27",Ажурный дом,5.0,Достопримечательность,55.7840662,37.5666218,success
"Москва, Ленинградский проспект, 27",Азбука фигуриста,5.0,Ателье по пошиву одежды;Услуги вышивки,55.7840662,37.5666218,success
"Москва, Ленинградский проспект, 27",Мастерская,5.0,Ремонт обуви;Ремонт сумок и чемоданов;Изготовление и ремонт ключей,55.7840662,37.5666218,success
"Москва, Ленинградский проспект, 28",Ленинградский 28,5.0,Гостиница,55.7840164,37.5724077,success
"Москва, Ленинградский проспект, 28",ImplantLive,5.0,Стоматологическая клиника,55.7840164,37.5724077,success
"Москва, Ленинградский проспект, 29, корп. 1",Волконский,5.0,Кофейня;Пекарня;Кондитерская,,,not_found
"Москва, Ленинградский проспект, 29, корп. 1",Lpbeautystudios,5.0,Эпиляция,,,not_found
"Москва, Ленинградский проспект, 29, корп. 2",My family values,5.0,Магазин цветов;Магазин подарков и сувениров;Доставка цветов и букетов,,,not_found
"Москва, Ленинградский проспект, 29, корп. 2",SurfCoffee x King,5.0,Кофейня,,,not_found
"Москва, Ленинградский проспект, 29, корп. 2",Анекс Тур,5.0,Турагентство,,,not_found
"Москва, Ленинградский проспект, 29, корп. 2",ДаблБи,5.0,Кофейня;Кафе;Кофейный автомат,,,not_found
"Москва, Ленинградский проспект, 29, корп. 2",Кофемания Bez Tarelok,5.0,Кафе;Магазин кулинарии;Кофе с собой,,,not_found
"Москва, Ленинградский проспект, 29, корп. 3",Bel Corpo,5.0,Салон красоты,,,not_found
"Москва, Ленинградский проспект, 29, корп. 3",Golden Green,5.0,Салон красоты;Массажный салон;Парикмахерская,,,not_found
"Москва, Ленинградский проспект, 29, корп. 3",Тай Тай,5.0,Спа-салон,,,not_found
"Москва, Ленинградский проспект, 29, корп. 4",Студия Эндорфин,5.0,"Фитнес-клуб;Студия йоги;Спортивный клуб, секция",,,not_found
"Москва, Ленинградский проспект, 29, корп. 4",Carob café,4.2,"Ресторан;Бар, паб;Кафе",,,not_found
"Москва, Ленинградский проспект, 29, корп. 4",SimpleWine,5.0,Магазин алкогольных напитков,,,not_found
"Москва, Ленинградский проспект, 29, стр. 5",Iqbabyclub,5.0,Организация и проведение детских праздников;Курсы и мастер-классы,,,not_found
"Москва, Ленинградский проспект, 29к2",HookahPlace29,1.0,Кальян-бар,55.7859493,37.56186,success
"Москва, Ленинградский проспект, 29к2",Sio beauty bar,5.0,Салон красоты;Ногтевая студия,55.7859493,37.56186,success
"Москва, Ленинградский проспект, 29к3",Mátes Pizza&Bar,5.0,Пиццерия;Кафе;Ресторан;Кофейня,55.7843764,37.5628989,success
"Москва, Ленинградский проспект, 30, стр. 3",Воскуримся,5.0,Магазин табака и курительных принадлежностей;Табачная продукция оптом,,,not_found
"Москва, Ленинградский проспект, 30с2",Москонцерт Арт-салон,5.0,Театр,55.7929202,37.548719,success
"Москва, Ленинградский проспект, 31, стр. 3",Мята Lounge,5.0,Кальян-бар,,,not_found
"Москва, Ленинградский проспект, 31, стр. 3",Мегалайт,2.0,Светильники;Светотехника;Светодиодные системы освещения,,,not_found
"Москва, Ленинградский проспект, 31, стр. 9",Паризьен,4.0,Ресторан;Банкетный зал,,,not_found
"Москва, Ленинградский проспект, 31А",Madison Event Hall,4.0,Ресторан;Банкетный зал,55.7835637,37.5594662,success
"Москва, Ленинградский проспект, 31А",Салон красоты Funky Nails,4.5,Салон красоты;Парикмахерская;Ногтевая студия,55.7835637,37.5594662,success
"Москва, Ленинградский проспект, 31А, стр. 1",Vasilchuki Chaihona № 1,5.0,Ресторан;Доставка еды и обедов,,,not_found
"Москва, Ленинградский проспект, 31А, стр. 1",Xfit,4.5,"Фитнес-клуб;Бассейн;Спортивный, тренажёрный зал",,,not_found
"Москва, Ленинградский проспект, 31А, стр. 1",МонАрх,4.777777777777778,Гостиница,,,not_found
"Москва, Ленинградский проспект, 31Ас1",Авексима,5.0,Фармацевтическая компания,,,not_found
"Москва, Ленинградский проспект, 31Ас1",ИКОРНЫЙ,5.0,Магазин рыбы и морепродуктов,,,not_found
"Москва, Ленинградский проспект, 31Ас1",МонАрх центр,5.0,Бизнес-центр,,,not_found
"Москва, Ленинградский проспект, 31с3",Wildberries,5.0,Пункт выдачи,55.7929202,37.548719,success
"Москва, Ленинградский проспект, 32/2",Московский музыкально-драматический цыганский театр Ромэн,3.2857142857142856,Театр,55.784464,37.5694957,success
"Москва, Ленинградский проспект, 32/2",Советский,3.6666666666666665,Гостиница,55.784464,37.5694957,success
"Москва, Ленинградский проспект, 32/2",Яръ,4.666666666666667,Ресторан;Кафе;Банкетный зал,55.784464,37.5694957,success
"Москва, Ленинградский проспект, 33, корп. 1",Light Balloons,5.0,Товары для праздника;Магазин подарков и сувениров,,,not_found
"Москва, Ленинградский проспект, 33, корп. 1",Клиника Реконструкции Тела,5.0,Остеопатия,,,not_found
"Москва, Ленинградский проспект, 33, корп. 3",Абсолют Банк,5.0,Банк;Банкомат;Обмен валюты,,,not_found
"Москва, Ленинградский проспект, 33, корп. 4",Магазин продуктов,5.0,Магазин продуктов,,,not_found
"Москва, Ленинградский проспект, 33, корп. 4",Al33 Пиццерия,5.0,"Пиццерия;Бар, паб;Ресторан;Магазин продуктов",,,not_found
"Москва, Ленинградский проспект, 33, корп. 5",КраSота,5.0,Салон красоты;Парикмахерская;Косметология,,,not_found
"Москва, Ленинградский проспект, 33, корп. 5",Anna Key,5.0,Салон красоты;Ногтевая студия,,,not_found
"Москва, Ленинградский проспект, 33, стр. 14",Спортивная площадка,2.0,Спортплощадка,,,not_found
"Москва, Ленинградский проспект, 33А",Plum,4.0,Салон красоты;Парикмахерская;Ногтевая студия,55.7883198,37.5578737,success
"Москва, Ленинградский проспект, 33А",Первая Лапшичная Стрит,5.0,Ресторан;Быстрое питание,55.7883198,37.5578737,success
"Москва, Ленинградский проспект, 33А",Сударь,5.0,Магазин одежды;Химчистка;Ремонт одежды,55.7883198,37.5578737,success
"Москва, Ленинградский проспект, 33А",Цветы 24,5.0,Магазин цветов;Магазин подарков и сувениров;Доставка цветов и букетов,55.7883198,37.5578737,success
"Москва, Ленинградский проспект, 33к3",Чайхана Халал,5.0,Ресторан,55.7870701,37.560684,success
"Москва, Ленинградский проспект, 33к4",Stardogs,4.0,Быстрое питание;Магазин чая;Доставка еды и обедов,55.7872891,37.5599491,success
"Москва, Ленинградский проспект, 33к4",Бистро,2.0,Быстрое питание;Кафе,55.7872891,37.5599491,success
"Москва, Ленинградский проспект, 34",СберБанк,4.0,Банк,55.7857856,37.5687702,success
"Москва, Ленинградский проспект, 35",The Lite Coffee,5.0,Кофейня,55.7903159,37.553399,success
"Москва, Ленинградский проспект, 35",Авокадо,4.0,Магазин продуктов,55.7903159,37.553399,success
"Москва, Ленинградский проспект, 35, стр. 1",Sparkle,5.0,Ресторан,,,not_found
"Москва, Ленинградский проспект, 35, стр. 1",Искра Спейс,5.0,Конференц-зал;Организация конференций и семинаров,,,not_found
"Москва, Ленинградский проспект, 35, стр. 1",Совкомбанк Страхование,5.0,Страховая компания;Страхование автомобилей,,,not_found
"Москва, Ленинградский проспект, 35, стр. 2",Мята Lounge,3.5,"Кальян-бар;Бар, паб;Ресторан",,,not_found
"Москва, Ленинградский проспект, 35, стр. 2",Константа,5.0,Одежда больших размеров,,,not_found
"Москва, Ленинградский проспект, 35, стр. 2",ДНКОМ,5.0,Медицинская лаборатория;Диагностический центр,,,not_found
"Москва, Ленинградский проспект, 35, стр. 2",Dentaire Avenir Clinique,5.0,Стоматологическая клиника,,,not_found
"Москва, Ленинградский проспект, 35, стр. 2",KAAMBEZ_one,1.0,Магазин верхней одежды,,,not_found
"Москва, Ленинградский проспект, 35, стр. 2",Capsula,5.0,Салон красоты,,,not_found
"Москва, Ленинградский проспект, 35, стр. 2",Агентство недвижимости Светланы Наумовой,5.0,Агентство недвижимости,,,not_found
"Москва, Ленинградский проспект, 35с1, подъезд 1",Искра-Парк,3.0,Бизнес-центр,,,not_found
"Москва, Ленинградский проспект, 36",Каза 7,5.0,Магазин посуды;Товары для дома,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Экиптайм,5.0,Спортивная одежда и обувь;Спортивный инвентарь и оборудование,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Шоколадница,2.5,Кафе;Кофейня,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Школа Бокса,5.0,"Спортивный клуб, секция;Спортивно-развлекательный центр;Фитнес-клуб",55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",ФурПур,5.0,Дисконтные системы и купонаторы,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Стадион ВТБ Арена парк,5.0,Каток,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Миро,5.0,Религиозные товары,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Милти,4.0,Магазин кулинарии,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Магазин футбольного клуба Динамо,5.0,Спортивный магазин;Спортивная одежда и обувь;Магазин одежды,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Вкусно — и точка,1.0,Быстрое питание,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Подружка,3.0,Магазин парфюмерии и косметики;Магазин бижутерии;Магазин хозтоваров и бытовой химии,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Арена Плаза,4.2,Торговый центр,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Cinnabon,5.0,Кофейня;Пекарня,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",DNS,5.0,Компьютерный магазин;Магазин бытовой техники;Магазин электроники,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Mr. Сумкин,5.0,Магазин сумок и чемоданов;Ремонт сумок и чемоданов,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Pizza Hut,5.0,Пиццерия;Ресторан,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",ВТБ Арена,4.851063829787234,Спортивный комплекс;Концертный зал;Стадион,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",UFC GYM,5.0,"Фитнес-клуб;Массажный салон;Спортивный, тренажёрный зал",55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Velobeat,5.0,Фитнес-клуб,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Way2fit,5.0,"Фитнес-клуб;Спа-салон;Студия йоги;Спортивный, тренажёрный зал",55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36",Stars Coffee,4.0,Кофейня;Кафе,55.7913885,37.5610247,success
"Москва, Ленинградский проспект, 36, стр. 11",Open City,5.0,Квартиры в новостройках,,,not_found
"Москва, Ленинградский проспект, 36, стр. 11",SOK,5.0,Коворкинг;Продажа и аренда коммерческой недвижимости,,,not_found
"Москва, Ленинградский проспект, 36, стр. 11",Парадайс,5.0,Агентство недвижимости,,,not_found
"Москва, Ленинградский проспект, 36, стр. 11",MyDomStroy,5.0,Строительная компания;Строительство дачных домов и коттеджей;Строительные и отделочные работы,,,not_found
"Москва, Ленинградский проспект, 36, стр. 30",Kaya boutique hotel,5.0,Гостиница,,,not_found
"Москва, Ленинградский проспект, 36, стр. 30",Koch Chemie Автоспа,5.0,Детейлинг;Автомойка;Автосалон,,,not_found
"Москва, Ленинградский проспект, 36, стр. 30",Финансовые решения и сервис,5.0,Кредитный брокер;Финансовый консалтинг;Ипотечное агентство,,,not_found
"Москва, Ленинградский проспект, 36, стр. 31",Larionov,4.0,"Ресторан;Бар, паб",,,not_found
"Москва, Ленинградский проспект, 36, стр. 31",Ком1989,5.0,Кафе,,,not_found
"Москва, Ленинградский проспект, 36, стр. 33",Хаятт Ридженси Москва Петровский Парк,4.766666666666667,Гостиница,,,not_found
"Москва, Ленинградский проспект, 36, стр. 33",Ideal. Fitness,5.0,Фитнес-клуб;Спа-салон;Бассейн,,,not_found
"Москва, Ленинградский проспект, 36, стр. 36",Канапе Клаб,4.777777777777778,Кейтеринг;Доставка еды и обедов,,,not_found
"Москва, Ленинградский проспект, 36, стр. 36",Eco Nail Bar,4.0,"Салон красоты;Визажисты, стилисты;Ногтевая студия",,,not_found
"Москва, Ленинградский проспект, 36, стр. 36",Styx silk body,5.0,Массажный салон,,,not_found
"Москва, Ленинградский проспект, 36, стр. 37",Aveda Beauty 36 37,5.0,Салон красоты;Ногтевая студия;Салон бровей и ресниц,,,not_found
"Москва, Ленинградский проспект, 36, стр. 38",Surf Coffee X Temple,1.0,Кофейня;Кафе,,,not_found
"Москва, Ленинградский проспект, 36, стр. 38","Мама, я плыву!",5.0,Бассейн,,,not_found
"Москва, Ленинградский проспект, 36, стр. 38",Юнифарма,1.0,Аптека,,,not_found
"Москва, Ленинградский проспект, 36, стр. 39",Fob's,5.0,Кофейня;Кафе,,,not_found
"Москва, Ленинградский проспект, 36, стр. 39",Веломаркет,5.0,Веломагазин;Спортивная одежда и обувь;Ремонт велосипедов,,,not_found
"Москва, Ленинградский проспект, 36, стр. 40",Mio,5.0,Ресторан,,,not_found
"Москва, Ленинградский проспект, 36, стр. 40",Oxofoxo Koffee,1.0,Кофейня;Магазин чая;Кофе с собой,,,not_found
"Москва, Ленинградский проспект, 36, стр. 40",Century 21 Premium Property,5.0,Агентство недвижимости,,,not_found
"Москва, Ленинградский проспект, 36, стр. 40",Americanauto,5.0,Автосалон;Заказ автомобилей,,,not_found
"Москва, Ленинградский проспект, 36, стр. 41",Т1,5.0,IT-компания,,,not_found
"Москва, Ленинградский проспект, 36, стр. 9",Pinzeria by Bontempi,5.0,Ресторан;Пиццерия,,,not_found
"Москва, Ленинградский проспект, 36, стр. 9",Нотариус Давыдова О. С.,4.0,Нотариусы,,,not_found
"Москва, Ленинградский проспект, 36с28",Музей Динамо,5.0,Музей,55.7892586,37.5609918,success
"Москва, Ленинградский проспект, 36с29",Концертный зал Академия,4.0,Концертный зал,55.7899127,37.5637504,success
"Москва, Ленинградский проспект, 36с36",Da Giorgio,5.0,Ресторан;Кафе,55.7888801,37.5688377,success
"Москва, Ленинградский проспект, 36с38",Salon MaRo,5.0,Дизайн интерьеров;Мебель для кухни;Магазин мебели,55.7894318,37.5672132,success
"Москва, Ленинградский проспект, 36с41",Multispace Dinamo,5.0,Продажа и аренда коммерческой недвижимости,55.7899777,37.5702019,success
"Москва, Ленинградский проспект, 37",Моё дело,5.0,Бухгалтерские услуги;Регистрация и ликвидация предприятий;Аутсорсинг,55.7915245,37.54597,success
"Москва, Ленинградский проспект, 37",Аэродом,4.5,Бизнес-центр,55.7915245,37.54597,success
"Москва, Ленинградский проспект, 37, корп. 3",Прайс Форенс,5.0,Оценочная компания;Экспертиза,,,not_found
"Москва, Ленинградский проспект, 37, корп. 5",Аэрополис,3.8333333333333335,Гостиница,,,not_found
"Москва, Ленинградский проспект, 37, корп. 8",Ibis Kitchen,5.0,"Ресторан;Бар, паб",,,not_found
"Москва, Ленинградский проспект, 37, корп. 8",Ibis Москва Динамо,5.0,Гостиница,,,not_found
"Москва, Ленинградский проспект, 37, корп. 9",Аэростар,3.888888888888889,Гостиница,,,not_found
"Москва, Ленинградский проспект, 37/6",Прайм Парк,2.5,Офис продаж,55.7940374,37.5424598,success
"Москва, Ленинградский проспект, 37А, корп. 14, стр. 6",Кофемания,4.333333333333333,Ресторан;Кафе;Кофейня,,,not_found
"Москва, Ленинградский проспект, 37А, корп. 5",Kraft Heinz,5.0,Продукты питания оптом;Производство продуктов питания;Детское питание оптом,,,not_found
"Москва, Ленинградский проспект, 37Ак4",Arcus Bar And Food,3.0,Кафе;Ресторан;Столовая,,,not_found
"Москва, Ленинградский проспект, 37Б",Урюк,4.125,Ресторан;Караоке-клуб;Доставка еды и обедов,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Профессор,5.0,Ремонт телефонов;Компьютерный ремонт и услуги;Ремонт бытовой техники,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Slamdunk,5.0,Спортивный магазин,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Slam Dunk,3.0,Спортивный магазин;Спортивная одежда и обувь,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Черетто,5.0,Ресторан;Кафе,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Kahrs,5.0,Паркет;Ламинат,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Fine Floor,5.0,Ламинат,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Eckse,5.0,Магазин обуви,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Coswick,5.0,Паркет,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37Б",Pergo-официальный дилер в России,5.0,Напольные покрытия,55.7901611,37.5439835,success
"Москва, Ленинградский проспект, 37к9",Серебряный Конёк,1.0,Спортивный магазин;Спортивная одежда и обувь;Спортивный инвентарь и оборудование,55.7903376,37.5465964,success
"Москва, Ленинградский проспект, 39",Aroma,3.5,Кофейня;Кафе;Доставка еды и обедов,55.795498,37.5370241,success
"Москва, Ленинградский проспект, 39, стр. 1",КЛФК ЦСКА,2.0,Спортивный комплекс,,,not_found
"Москва, Ленинградский проспект, 39, стр. 1",Крытый легкоатлетическо-футбольный комплекс ЦСКА,4.333333333333333,Спортивный комплекс,,,not_found
"Москва, Ленинградский проспект, 39, стр. 1",Скалодром ЦСКА,5.0,Скалодром;Спортивно-развлекательный центр;Спортивная школа,,,not_found
"Москва, Ленинградский проспект, 39, стр. 1",Центр реабилитации и спортивной подготовки Пик формы,5.0,"Медицинская реабилитация;Оздоровительный центр;Спортивный, тренажёрный зал",,,not_found
"Москва, Ленинградский проспект, 39, стр. 14",Координационный совет по логистике,5.0,Бизнес-школа;Тренинги;Бизнес-консалтинг,,,not_found
"Москва, Ленинградский проспект, 39, стр. 15",Логистика-Сервис,5.0,Складские услуги;Тара и упаковочные материалы;Переезды,,,not_found
"Москва, Ленинградский проспект, 39, стр. 78",ТКТ Empire Disk,4.5,Шиномонтаж;Шины и диски,,,not_found
"Москва, Ленинградский проспект, 39, стр. 79",Delivery club,1.1428571428571428,Офис организации,,,not_found
"Москва, Ленинградский проспект, 39, стр. 79",GeekBrains,4.0,Компьютерные курсы;Учебный центр;Дополнительное образование,,,not_found
"Москва, Ленинградский проспект, 39, стр. 79",VK,3.0,Информационный интернет-сайт;IT-компания,,,not_found
"Москва, Ленинградский проспект, 39, стр. 79",Vk Cloud,5.0,IT-компания,,,not_found
"Москва, Ленинградский проспект, 39, стр. 79",Впостер,5.0,Интернет-маркетинг,,,not_found
"Москва, Ленинградский проспект, 39с57",Гио,5.0,Кафе,55.7929202,37.548719,success
"Москва, Ленинградский проспект, 40",Петровский парк,5.0,Парк культуры и отдыха;Сквер,55.7935594,37.5520266,success
"Москва, Ленинградский проспект, 40, стр. 5",Петровский Путевой Дворец,4.0,Гостиница,,,not_found
"Москва, Ленинградский проспект, 40с5",Карамзин,2.0,"Ресторан;Бар, паб;Банкетный зал",55.7930412,37.5525155,success
"Москва, Ленинградский проспект, 43, корп. 2",Третьякоwапарт,5.0,Гостиница,,,not_found
"Москва, Ленинградский проспект, 44",Магнит,5.0,Магазин продуктов;Магазин хозтоваров и бытовой химии;Супермаркет,55.7940128,37.5471907,success
"Москва, Ленинградский проспект, 44",Фигурист,5.0,Спортивный магазин,55.7940128,37.5471907,success
"Москва, Ленинградский проспект, 44А, стр. 3",Авто Плюс,1.0,Шиномонтаж;Автостёкла;Ремонт мототехники,,,not_found
"Москва, Ленинградский проспект, 45к1",Charlotte,5.0,Доставка цветов и букетов;Магазин подарков и сувениров;Товары для праздника;Магазин цветов,55.7988587,37.5339787,success
"Москва, Ленинградский проспект, 45к1",Vardex,5.0,Вейп-шоп;Ремонт электронных сигарет,55.7988587,37.5339787,success
"Москва, Ленинградский проспект, 45к2",Wildberries,5.0,Пункт выдачи,55.7981506,37.5336749,success
"Москва, Ленинградский проспект, 47",Страховой Дом ВСК,3.0,Страховая компания;Страхование автомобилей,55.7997382,37.5307598,success
"Москва, Ленинградский проспект, 47, стр. 1",13 Point,5.0,Аренда фотостудий;Фотоуслуги;Фотостудия,,,not_found
"Москва, Ленинградский проспект, 47, стр. 10",Юрист Воробьев В. С.,4.5,Юридические услуги;Адвокаты,,,not_found
"Москва, Ленинградский проспект, 47, стр. 13",Школа Эстетистов Эксперт,5.0,Оборудование и материалы для салонов красоты;Обучение мастеров для салонов красоты,,,not_found
"Москва, Ленинградский проспект, 47, стр. 13",Мару,3.0,Быстрое питание;Кафе,,,not_found
"Москва, Ленинградский проспект, 47, стр. 2",Wall Street English,2.3333333333333335,Курсы иностранных языков;Дополнительное образование,,,not_found
"Москва, Ленинградский проспект, 47, стр. 2",МАДИ,5.0,Автошкола,,,not_found
"Москва, Ленинградский проспект, 47, стр. 20",Bunker47,4.5,"Музыкальный клуб;Бар, паб",,,not_found
"Москва, Ленинградский проспект, 47, стр. 4",Loft Leningrad,5.0,Коворкинг;Организация конференций и семинаров;Организация и проведение детских праздников,,,not_found
"Москва, Ленинградский проспект, 47, стр. 4",Каприфоль,5.0,Фотостудия,,,not_found
"Москва, Ленинградский проспект, 47, стр. 4",Элис Каспер,5.0,Эпиляция;Салон красоты,,,not_found
"Москва, Ленинградский проспект, 47, стр. 7",Чайка Студия,5.0,Музыкальное образование;Концертный зал;Студия звукозаписи,,,not_found
"Москва, Ленинградский проспект, 47с13",Wild Tony,5.0,"Бар, паб;Кафе",55.7929202,37.548719,success
"Москва, Ленинградский проспект, 47с13",CityHotel,5.0,Гостиница,55.7929202,37.548719,success
"Москва, Ленинградский проспект, 48",Effect Epil,5.0,Эпиляция;Салон красоты;Косметология,55.79621,37.5432807,success
"Москва, Ленинградский проспект, 48",Sea-тория,5.0,Ресторан,55.79621,37.5432807,success
"Москва, Ленинградский проспект, 48",Виноград не виноват,5.0,"Магазин алкогольных напитков;Бар, паб",55.79621,37.5432807,success
"Москва, Ленинградский проспект, 48, подъезд 1",Золотая Бухара,5.0,Ресторан,,,not_found
"Москва, Ленинградский проспект, 49","Финансовый университет при Правительстве РФ, факультет МЭО",5.0,ВУЗ,55.8003496,37.528859,success
"Москва, Ленинградский проспект, 49","Финансовый университет, научно-образовательный институт развития профессиональных компетенций и квалификаций",4.0,ВУЗ,55.8003496,37.528859,success
"Москва, Ленинградский проспект, 5, стр. 7",Polaroid,4.0,Салон оптики,,,not_found
"Москва, Ленинградский проспект, 50",TOPGUN,1.0,Барбершоп;Салон красоты;Парикмахерская,55.7969741,37.5428766,success
"Москва, Ленинградский проспект, 51, корп. 1","Финансовый университет при Правительстве РФ, приемная комиссия",5.0,ВУЗ,,,not_found
"Москва, Ленинградский проспект, 52",NailMaker Bar,5.0,Ногтевая студия;Салон красоты;Салон бровей и ресниц,55.797325,37.5408156,success
"Москва, Ленинградский проспект, 52",Sattva,5.0,Ресторан;Кафе;Магазин продуктов,55.797325,37.5408156,success
"Москва, Ленинградский проспект, 54/1",ВкусВилл,4.0,Магазин продуктов;Супермаркет,55.7979861,37.5392815,success
"Москва, Ленинградский проспект, 56/2",Coffee Bean,5.0,Кофейня;Кондитерская,55.7989441,37.5377702,success
"Москва, Ленинградский проспект, 56/2",Академия Стоматологии,5.0,Стоматологическая клиника;Косметология,55.7989441,37.5377702,success
"Москва, Ленинградский проспект, 57",Бирюзовое наращивание волос,5.0,Парикмахерская,55.8004512,37.5238921,success
"Москва, Ленинградский проспект, 57",Согаз-Мед,1.0,Страховая компания,55.8004512,37.5238921,success
"Москва, Ленинградский проспект, 58",Цветочный склад,5.0,Магазин цветов,55.7990571,37.5368873,success
"Москва, Ленинградский проспект, 58",Фреза,5.0,Ногтевая студия;Массажный салон;Салон красоты,55.7990571,37.5368873,success
"Москва, Ленинградский проспект, 58",ВаШтамп,5.0,Типография;Бюро переводов;Полиграфические услуги,55.7990571,37.5368873,success
"Москва, Ленинградский проспект, 59",Калина,3.0,Салон красоты;Ногтевая студия;Салон бровей и ресниц,55.8017137,37.5241213,success
"Москва, Ленинградский проспект, 59",Лечим зубы,5.0,Стоматологическая клиника;Зуботехническая лаборатория,55.8017137,37.5241213,success
"Москва, Ленинградский проспект, 5с7",A. S. Superator,5.0,Юридические услуги;Регистрация и ликвидация предприятий,55.779166,37.5778881,success
"Москва, Ленинградский проспект, 60, корп. 2",Банк ВТБ,1.0,Банк,,,not_found
"Москва, Ленинградский проспект, 60А",Современная стоматология,5.0,Стоматологическая клиника,55.8000811,37.5372072,success
"Москва, Ленинградский проспект, 60к1",Мороженное,4.0,Мороженое,55.7997176,37.5353492,success
"Москва, Ленинградский проспект, 60к2",Много цветов,5.0,Магазин цветов;Доставка цветов и букетов,55.7994028,37.5360592,success
"Москва, Ленинградский проспект, 62",Штолле,5.0,Пекарня;Кафе;Кондитерская,55.8006127,37.5340753,success
